stationID,startTime,endTime,inNums,outNums
0,2019-01-29 08:40:00,2019-01-29 08:50:00,269.1238950712732,227.87988095278473
0,2019-01-29 08:50:00,2019-01-29 09:00:00,254.21879070260292,126.86735212361653
0,2019-01-29 09:00:00,2019-01-29 09:10:00,274.6601352554949,64.52068916410023
0,2019-01-29 09:10:00,2019-01-29 09:20:00,202.95008234568235,62.61562118507692
0,2019-01-29 09:20:00,2019-01-29 09:30:00,175.11487642381286,45.660848662027064
0,2019-01-29 09:30:00,2019-01-29 09:40:00,145.95257760180178,68.40975440829286
0,2019-01-29 09:40:00,2019-01-29 09:50:00,115.09280418573204,60.785415712816445
0,2019-01-29 09:50:00,2019-01-29 10:00:00,172.74533342499475,60.60421063395822
0,2019-01-29 10:00:00,2019-01-29 10:10:00,127.12162393665697,50.407984678904754
0,2019-01-29 10:10:00,2019-01-29 10:20:00,147.5179559231023,83.14519741385044
0,2019-01-29 10:20:00,2019-01-29 10:30:00,117.27957428338829,87.35066360963505
0,2019-01-29 10:30:00,2019-01-29 10:40:00,119.9291935689912,66.35536759107377
0,2019-01-29 10:40:00,2019-01-29 10:50:00,99.75723579825274,84.89541840618483
0,2019-01-29 10:50:00,2019-01-29 11:00:00,100.76044828154608,64.30048442723378
0,2019-01-29 11:00:00,2019-01-29 11:10:00,105.73985706108127,67.07885301846935
0,2019-01-29 11:10:00,2019-01-29 11:20:00,103.01950250797961,104.39062172174145
0,2019-01-29 11:20:00,2019-01-29 11:30:00,104.95254216331728,80.39445623015598
0,2019-01-29 11:30:00,2019-01-29 11:40:00,107.7747485127607,73.88203413801918
0,2019-01-29 11:40:00,2019-01-29 11:50:00,90.10624028756267,95.87514560440302
0,2019-01-29 11:50:00,2019-01-29 12:00:00,118.022052777878,91.46860946278233
0,2019-01-29 12:00:00,2019-01-29 12:10:00,134.78117575162065,74.08340152200948
0,2019-01-29 12:10:00,2019-01-29 12:20:00,126.77651086871519,92.69648117116286
0,2019-01-29 12:20:00,2019-01-29 12:30:00,113.76507120286962,73.75225625263911
0,2019-01-29 12:30:00,2019-01-29 12:40:00,119.81216741625671,78.93878877407958
0,2019-01-29 12:40:00,2019-01-29 12:50:00,126.94565531603278,104.4797904318837
0,2019-01-29 12:50:00,2019-01-29 13:00:00,99.83580196016005,132.66815024679036
0,2019-01-29 13:00:00,2019-01-29 13:10:00,104.60277285075561,74.55307913012629
0,2019-01-29 13:10:00,2019-01-29 13:20:00,111.45306626506691,116.31256396716115
0,2019-01-29 13:20:00,2019-01-29 13:30:00,94.23941752994358,101.51703541280457
0,2019-01-29 13:30:00,2019-01-29 13:40:00,101.74785630303879,108.65703246433172
0,2019-01-29 13:40:00,2019-01-29 13:50:00,97.09043392552358,117.51325965152934
0,2019-01-29 13:50:00,2019-01-29 14:00:00,101.41297443688987,121.92486817034562
0,2019-01-29 14:00:00,2019-01-29 14:10:00,102.18198143899085,78.1680749493159
0,2019-01-29 14:10:00,2019-01-29 14:20:00,77.19760586468692,136.4915954569787
0,2019-01-29 14:20:00,2019-01-29 14:30:00,87.27782816343927,124.5204308143621
0,2019-01-29 14:30:00,2019-01-29 14:40:00,91.13901328542161,124.6650983442355
0,2019-01-29 14:40:00,2019-01-29 14:50:00,77.46217697308117,144.22527307498783
0,2019-01-29 14:50:00,2019-01-29 15:00:00,90.95769780961437,127.05511737542078
0,2019-01-29 15:00:00,2019-01-29 15:10:00,75.40363063429844,118.17009620320039
0,2019-01-29 15:10:00,2019-01-29 15:20:00,65.9963903684761,122.34808539450775
0,2019-01-29 15:20:00,2019-01-29 15:30:00,71.48311593218006,127.42309668499037
0,2019-01-29 15:30:00,2019-01-29 15:40:00,60.024995464737366,111.73820635770258
0,2019-01-29 15:40:00,2019-01-29 15:50:00,70.94862607576702,137.67360948748572
0,2019-01-29 15:50:00,2019-01-29 16:00:00,70.79739464400481,136.37542996325254
0,2019-01-29 16:00:00,2019-01-29 16:10:00,65.92954988979619,145.96058026349806
0,2019-01-29 16:10:00,2019-01-29 16:20:00,65.46746990242278,160.31677405879157
0,2019-01-29 16:20:00,2019-01-29 16:30:00,80.86517691992059,110.73886623942215
0,2019-01-29 16:30:00,2019-01-29 16:40:00,84.22258282066349,132.21741155191714
0,2019-01-29 16:40:00,2019-01-29 16:50:00,90.66993606057892,156.77507219527024
0,2019-01-29 16:50:00,2019-01-29 17:00:00,119.6207897772421,144.7983308794569
0,2019-01-29 17:00:00,2019-01-29 17:10:00,158.92991848646108,113.10748534031744
0,2019-01-29 17:10:00,2019-01-29 17:20:00,111.65995711629843,153.01254678173328
0,2019-01-29 17:20:00,2019-01-29 17:30:00,123.08362895260626,186.48100799078242
0,2019-01-29 17:30:00,2019-01-29 17:40:00,116.22623140045943,192.2209480130228
0,2019-01-29 17:40:00,2019-01-29 17:50:00,90.53690199411065,204.64522859439006
0,2019-01-29 17:50:00,2019-01-29 18:00:00,58.903686139356616,239.98627417871285
0,2019-01-29 18:00:00,2019-01-29 18:10:00,63.335489039558695,249.84301837070433
0,2019-01-29 18:10:00,2019-01-29 18:20:00,59.665283804715095,236.57857720791023
0,2019-01-29 18:20:00,2019-01-29 18:30:00,57.29245521474956,171.3988715611396
0,2019-01-29 18:30:00,2019-01-29 18:40:00,43.38843675180176,220.17202214002472
0,2019-01-29 18:40:00,2019-01-29 18:50:00,58.73820511573415,134.76361529037376
0,2019-01-29 18:50:00,2019-01-29 19:00:00,48.232611331552434,172.7346788475876
0,2019-01-29 19:00:00,2019-01-29 19:10:00,47.14196967698544,130.89508286753573
0,2019-01-29 19:10:00,2019-01-29 19:20:00,39.207895999800144,99.61048230204713
0,2019-01-29 19:20:00,2019-01-29 19:30:00,37.260878296925135,116.26439653007375
0,2019-01-29 19:30:00,2019-01-29 19:40:00,47.18247143441131,60.820998693748884
0,2019-01-29 19:40:00,2019-01-29 19:50:00,37.31644012368998,72.27800731274716
0,2019-01-29 19:50:00,2019-01-29 20:00:00,43.54993707302069,94.30927392969032
0,2019-01-29 20:00:00,2019-01-29 20:10:00,47.951875540884174,79.5652676166927
0,2019-01-29 20:10:00,2019-01-29 20:20:00,41.86983232216218,87.74672269482822
0,2019-01-29 20:20:00,2019-01-29 20:30:00,42.18296131647433,61.203558426160605
0,2019-01-29 20:30:00,2019-01-29 20:40:00,42.908812286614264,83.680433420566
0,2019-01-29 20:40:00,2019-01-29 20:50:00,27.769679814982034,55.12589227061947
0,2019-01-29 20:50:00,2019-01-29 21:00:00,23.847757151909136,77.6781394555537
0,2019-01-29 21:00:00,2019-01-29 21:10:00,24.27932864836349,82.30738730012807
0,2019-01-29 21:10:00,2019-01-29 21:20:00,22.74128587186364,66.01439952932978
0,2019-01-29 21:20:00,2019-01-29 21:30:00,21.576847300008293,69.7853039495648
0,2019-01-29 21:30:00,2019-01-29 21:40:00,14.146203122169421,65.35018619869784
0,2019-01-29 21:40:00,2019-01-29 21:50:00,19.01980864812047,58.24525606403047
0,2019-01-29 21:50:00,2019-01-29 22:00:00,13.352910360321511,50.9140868824865
0,2019-01-29 22:00:00,2019-01-29 22:10:00,9.768067499275183,48.6729202138741
0,2019-01-29 22:10:00,2019-01-29 22:20:00,11.215219555727073,35.381102289869666
0,2019-01-29 22:20:00,2019-01-29 22:30:00,11.360464261324244,33.01799822037936
0,2019-01-29 22:30:00,2019-01-29 22:40:00,7.630804618876686,34.706440941546845
0,2019-01-29 22:40:00,2019-01-29 22:50:00,6.428489661152382,25.023634911290642
0,2019-01-29 22:50:00,2019-01-29 23:00:00,4.701993001142169,21.83934856107513
0,2019-01-29 23:00:00,2019-01-29 23:10:00,4.48820269905928,17.451960473661256
0,2019-01-29 23:10:00,2019-01-29 23:20:00,3.199724527334155,12.662115465211748
0,2019-01-29 23:20:00,2019-01-29 23:30:00,2.762025983579586,11.294019351806494
0,2019-01-29 23:30:00,2019-01-29 23:40:00,2.7441190648954796,8.370368400949216
0,2019-01-29 23:40:00,2019-01-29 23:50:00,2.7390044426545557,4.970465536560682
0,2019-01-29 23:50:00,2019-01-30 00:00:00,2.881954759219147,4.942901502713204
1,2019-01-29 00:00:00,2019-01-29 00:10:00,1.6862202877625236,2.0854066348904032
1,2019-01-29 00:10:00,2019-01-29 00:20:00,1.700782483663447,0.5580865134620149
1,2019-01-29 00:20:00,2019-01-29 00:30:00,1.9878023048531726,0.16535637466754288
1,2019-01-29 00:30:00,2019-01-29 00:40:00,1.9980233559992164,0.14693671407223627
1,2019-01-29 00:40:00,2019-01-29 00:50:00,2.13734164298311,0.08290866872616404
1,2019-01-29 00:50:00,2019-01-29 01:00:00,2.264763074827822,0.024947941754506518
1,2019-01-29 01:00:00,2019-01-29 01:10:00,1.7546650794888572,0.19289828637617085
1,2019-01-29 01:10:00,2019-01-29 01:20:00,1.7636128643123126,0.21351652036589536
1,2019-01-29 01:20:00,2019-01-29 01:30:00,1.9878023048531726,0.16535637466754288
1,2019-01-29 01:30:00,2019-01-29 01:40:00,1.9980233559992164,0.14693671407223627
1,2019-01-29 01:40:00,2019-01-29 01:50:00,2.13734164298311,0.08290866872616404
1,2019-01-29 01:50:00,2019-01-29 02:00:00,2.264763074827822,0.024947941754506518
1,2019-01-29 02:00:00,2019-01-29 02:10:00,1.7546650794888572,0.19289828637617085
1,2019-01-29 02:10:00,2019-01-29 02:20:00,1.7636128643123126,0.21351652036589536
1,2019-01-29 02:20:00,2019-01-29 02:30:00,1.9878023048531726,0.16535637466754288
1,2019-01-29 02:30:00,2019-01-29 02:40:00,1.9980233559992164,0.14693671407223627
1,2019-01-29 02:40:00,2019-01-29 02:50:00,2.13734164298311,0.08290866872616404
1,2019-01-29 02:50:00,2019-01-29 03:00:00,2.264763074827822,0.024947941754506518
1,2019-01-29 03:00:00,2019-01-29 03:10:00,1.7546650794888572,0.19289828637617085
1,2019-01-29 03:10:00,2019-01-29 03:20:00,1.7636128643123126,0.21351652036589536
1,2019-01-29 03:20:00,2019-01-29 03:30:00,1.9878023048531726,0.16535637466754288
1,2019-01-29 03:30:00,2019-01-29 03:40:00,1.9980233559992164,0.14693671407223627
1,2019-01-29 03:40:00,2019-01-29 03:50:00,2.13734164298311,0.08290866872616404
1,2019-01-29 03:50:00,2019-01-29 04:00:00,2.264763074827822,0.024947941754506518
1,2019-01-29 04:00:00,2019-01-29 04:10:00,1.7546650794888572,0.19289828637617085
1,2019-01-29 04:10:00,2019-01-29 04:20:00,1.7636128643123126,0.21351652036589536
1,2019-01-29 04:20:00,2019-01-29 04:30:00,1.9878023048531726,0.16535637466754288
1,2019-01-29 04:30:00,2019-01-29 04:40:00,1.9980233559992164,0.14693671407223627
1,2019-01-29 04:40:00,2019-01-29 04:50:00,2.13734164298311,0.08290866872616404
1,2019-01-29 04:50:00,2019-01-29 05:00:00,2.264763074827822,0.024947941754506518
1,2019-01-29 05:00:00,2019-01-29 05:10:00,1.7954112274525633,0.19289828637617085
1,2019-01-29 05:10:00,2019-01-29 05:20:00,1.8043590122760187,0.21351652036589536
1,2019-01-29 05:20:00,2019-01-29 05:30:00,2.0285484528168762,0.16535637466754288
1,2019-01-29 05:30:00,2019-01-29 05:40:00,2.0387695039629214,0.14693671407223627
1,2019-01-29 05:40:00,2019-01-29 05:50:00,6.8614122586533695,0.0
1,2019-01-29 05:50:00,2019-01-29 06:00:00,13.121482021028037,0.0
1,2019-01-29 06:00:00,2019-01-29 06:10:00,13.929951258579448,0.0
1,2019-01-29 06:10:00,2019-01-29 06:20:00,16.448005847424696,0.0
1,2019-01-29 06:20:00,2019-01-29 06:30:00,17.814517153350558,0.6359180202199781
1,2019-01-29 06:30:00,2019-01-29 06:40:00,27.474514239252983,5.444964833538892
1,2019-01-29 06:40:00,2019-01-29 06:50:00,38.2959654209271,1.976961632981632
1,2019-01-29 06:50:00,2019-01-29 07:00:00,74.97591315045543,2.3576679264134337
1,2019-01-29 07:00:00,2019-01-29 07:10:00,70.65502317781922,2.2339944737155797
1,2019-01-29 07:10:00,2019-01-29 07:20:00,90.23792214784032,5.7057148662919035
1,2019-01-29 07:20:00,2019-01-29 07:30:00,168.04575523098669,9.015729661750372
1,2019-01-29 07:30:00,2019-01-29 07:40:00,205.512547877758,8.350887026643402
1,2019-01-29 07:40:00,2019-01-29 07:50:00,252.0669455963618,12.802567320817175
1,2019-01-29 07:50:00,2019-01-29 08:00:00,263.8684078336857,15.27954982352835
1,2019-01-29 08:00:00,2019-01-29 08:10:00,305.17164065617635,25.16698214826232
1,2019-01-29 08:10:00,2019-01-29 08:20:00,344.7779978530192,25.92497393497698
1,2019-01-29 08:20:00,2019-01-29 08:30:00,305.4377730418512,30.650126470432102
1,2019-01-29 08:30:00,2019-01-29 08:40:00,281.8224922665816,36.45723260556458
1,2019-01-29 08:40:00,2019-01-29 08:50:00,239.3150321778754,45.447063467025465
1,2019-01-29 08:50:00,2019-01-29 09:00:00,196.25336661607514,16.92133267401612
1,2019-01-29 09:00:00,2019-01-29 09:10:00,207.93014999337797,16.49562602692297
1,2019-01-29 09:10:00,2019-01-29 09:20:00,146.88884110904016,11.722220452264217
1,2019-01-29 09:20:00,2019-01-29 09:30:00,80.99863704640856,16.615861117308658
1,2019-01-29 09:30:00,2019-01-29 09:40:00,77.6673344951998,14.84545008194245
1,2019-01-29 09:40:00,2019-01-29 09:50:00,60.99410589864676,12.857558021482019
1,2019-01-29 09:50:00,2019-01-29 10:00:00,67.69832024927588,12.531479022138798
1,2019-01-29 10:00:00,2019-01-29 10:10:00,58.49175149525254,13.421083477483334
1,2019-01-29 10:10:00,2019-01-29 10:20:00,51.78290925284947,16.084445463848116
1,2019-01-29 10:20:00,2019-01-29 10:30:00,54.64090504651441,14.17083736492793
1,2019-01-29 10:30:00,2019-01-29 10:40:00,60.79750174275327,13.51521672775899
1,2019-01-29 10:40:00,2019-01-29 10:50:00,56.61167472361079,19.078723580979197
1,2019-01-29 10:50:00,2019-01-29 11:00:00,44.87294761035585,17.13598156750092
1,2019-01-29 11:00:00,2019-01-29 11:10:00,52.190983440946496,14.028038860884276
1,2019-01-29 11:10:00,2019-01-29 11:20:00,46.282720804554415,14.160267174587553
1,2019-01-29 11:20:00,2019-01-29 11:30:00,49.92551836781302,12.305072479050825
1,2019-01-29 11:30:00,2019-01-29 11:40:00,47.34409419097233,15.617465933670378
1,2019-01-29 11:40:00,2019-01-29 11:50:00,52.42353926432464,20.70512836395252
1,2019-01-29 11:50:00,2019-01-29 12:00:00,49.24825540234657,15.065718605926575
1,2019-01-29 12:00:00,2019-01-29 12:10:00,50.37784205703018,34.03337333476864
1,2019-01-29 12:10:00,2019-01-29 12:20:00,54.56577714404201,26.376381198927508
1,2019-01-29 12:20:00,2019-01-29 12:30:00,57.29336876539488,16.787441993597415
1,2019-01-29 12:30:00,2019-01-29 12:40:00,58.34535795282587,19.0117557243618
1,2019-01-29 12:40:00,2019-01-29 12:50:00,70.71539196738004,25.064785657687597
1,2019-01-29 12:50:00,2019-01-29 13:00:00,63.789732717122334,9.001029427078448
1,2019-01-29 13:00:00,2019-01-29 13:10:00,58.16967399959923,13.010398223451062
1,2019-01-29 13:10:00,2019-01-29 13:20:00,54.31779401080231,18.748869948639054
1,2019-01-29 13:20:00,2019-01-29 13:30:00,49.43106501985551,13.11116886305833
1,2019-01-29 13:30:00,2019-01-29 13:40:00,57.496021317309,19.7293333084721
1,2019-01-29 13:40:00,2019-01-29 13:50:00,64.78005007097319,27.48071169016477
1,2019-01-29 13:50:00,2019-01-29 14:00:00,48.38492812215295,13.928256711145256
1,2019-01-29 14:00:00,2019-01-29 14:10:00,45.25056760173889,20.895976426704312
1,2019-01-29 14:10:00,2019-01-29 14:20:00,45.760674358598855,28.920850200335057
1,2019-01-29 14:20:00,2019-01-29 14:30:00,51.24833020742251,15.797908483206955
1,2019-01-29 14:30:00,2019-01-29 14:40:00,38.71170708745138,18.225756372983888
1,2019-01-29 14:40:00,2019-01-29 14:50:00,39.157306807821904,23.818930249417082
1,2019-01-29 14:50:00,2019-01-29 15:00:00,37.43107183317792,18.4152099190002
1,2019-01-29 15:00:00,2019-01-29 15:10:00,35.40945507046355,32.92657849948847
1,2019-01-29 15:10:00,2019-01-29 15:20:00,38.009973764455694,36.964761415655886
1,2019-01-29 15:20:00,2019-01-29 15:30:00,40.17523054515392,23.418213659790823
1,2019-01-29 15:30:00,2019-01-29 15:40:00,35.81043978245234,28.501691313414902
1,2019-01-29 15:40:00,2019-01-29 15:50:00,40.04241628461803,41.05565820104244
1,2019-01-29 15:50:00,2019-01-29 16:00:00,33.79510997846156,28.878705972236588
1,2019-01-29 16:00:00,2019-01-29 16:10:00,36.573365810327694,33.53624346147856
1,2019-01-29 16:10:00,2019-01-29 16:20:00,38.15805752577192,34.25502238016009
1,2019-01-29 16:20:00,2019-01-29 16:30:00,38.50948976508401,43.42678187478001
1,2019-01-29 16:30:00,2019-01-29 16:40:00,41.22662026299916,51.506127828674366
1,2019-01-29 16:40:00,2019-01-29 16:50:00,43.729743636953096,53.999774407341405
1,2019-01-29 16:50:00,2019-01-29 17:00:00,28.81185768722662,51.205945189149865
1,2019-01-29 17:00:00,2019-01-29 17:10:00,35.52448637686597,67.2938368678748
1,2019-01-29 17:10:00,2019-01-29 17:20:00,47.07253430132482,72.70887070856482
1,2019-01-29 17:20:00,2019-01-29 17:30:00,44.073366177939626,78.56831224144142
1,2019-01-29 17:30:00,2019-01-29 17:40:00,44.65622678380902,101.11842955547766
1,2019-01-29 17:40:00,2019-01-29 17:50:00,47.35968890840719,133.13935325772377
1,2019-01-29 17:50:00,2019-01-29 18:00:00,52.719406589028715,133.71958374971533
1,2019-01-29 18:00:00,2019-01-29 18:10:00,50.835855093977834,151.84626683868495
1,2019-01-29 18:10:00,2019-01-29 18:20:00,44.399173346258976,140.9928554727112
1,2019-01-29 18:20:00,2019-01-29 18:30:00,40.641661651751214,145.66281185705884
1,2019-01-29 18:30:00,2019-01-29 18:40:00,37.74475116904348,193.32028204354825
1,2019-01-29 18:40:00,2019-01-29 18:50:00,28.772040403727253,109.01926120852825
1,2019-01-29 18:50:00,2019-01-29 19:00:00,30.98284033828759,160.63733509115306
1,2019-01-29 19:00:00,2019-01-29 19:10:00,26.468132946317056,122.7917998057175
1,2019-01-29 19:10:00,2019-01-29 19:20:00,28.523737793132028,86.00177050013535
1,2019-01-29 19:20:00,2019-01-29 19:30:00,23.4049934879219,76.65506079451836
1,2019-01-29 19:30:00,2019-01-29 19:40:00,22.988349025923142,101.95153161821733
1,2019-01-29 19:40:00,2019-01-29 19:50:00,18.636413211492542,82.49066723211037
1,2019-01-29 19:50:00,2019-01-29 20:00:00,18.865340623926976,75.22222214021579
1,2019-01-29 20:00:00,2019-01-29 20:10:00,17.622600467824423,75.3960043366619
1,2019-01-29 20:10:00,2019-01-29 20:20:00,19.957038439174383,78.34199551463306
1,2019-01-29 20:20:00,2019-01-29 20:30:00,21.55172212297799,94.83211872355945
1,2019-01-29 20:30:00,2019-01-29 20:40:00,15.716686453047936,84.56346158610795
1,2019-01-29 20:40:00,2019-01-29 20:50:00,16.03708621023138,80.09922387387348
1,2019-01-29 20:50:00,2019-01-29 21:00:00,12.474237893974525,80.40808467597789
1,2019-01-29 21:00:00,2019-01-29 21:10:00,21.776879304587226,92.08466406194891
1,2019-01-29 21:10:00,2019-01-29 21:20:00,12.184303484865834,97.97397872586757
1,2019-01-29 21:20:00,2019-01-29 21:30:00,12.135187200630352,134.64433969132142
1,2019-01-29 21:30:00,2019-01-29 21:40:00,12.08433876907236,88.31645265578365
1,2019-01-29 21:40:00,2019-01-29 21:50:00,10.519214532181046,68.41969469103061
1,2019-01-29 21:50:00,2019-01-29 22:00:00,9.982537026469377,84.3552687302675
1,2019-01-29 22:00:00,2019-01-29 22:10:00,9.261378918695812,78.29988745208028
1,2019-01-29 22:10:00,2019-01-29 22:20:00,9.812274111056452,68.03544724033608
1,2019-01-29 22:20:00,2019-01-29 22:30:00,8.15875527319294,51.90732338248658
1,2019-01-29 22:30:00,2019-01-29 22:40:00,9.720288781668064,46.58491808656444
1,2019-01-29 22:40:00,2019-01-29 22:50:00,7.6560794242753545,65.87234249458669
1,2019-01-29 22:50:00,2019-01-29 23:00:00,3.2420414489901095,31.565691081223882
1,2019-01-29 23:00:00,2019-01-29 23:10:00,2.57920885547582,20.804544551762493
1,2019-01-29 23:10:00,2019-01-29 23:20:00,1.7717384954202897,12.358334332042746
1,2019-01-29 23:20:00,2019-01-29 23:30:00,1.796829499976581,14.701534554275348
1,2019-01-29 23:30:00,2019-01-29 23:40:00,1.789668922064166,7.595262304927799
1,2019-01-29 23:40:00,2019-01-29 23:50:00,1.777373782180333,5.866720161515284
1,2019-01-29 23:50:00,2019-01-30 00:00:00,1.9205789492539092,3.0578118023529877
2,2019-01-29 00:00:00,2019-01-29 00:10:00,1.8206434504677176,0.9062382861539624
2,2019-01-29 00:10:00,2019-01-29 00:20:00,1.8924216159400384,0.23040247923277257
2,2019-01-29 00:20:00,2019-01-29 00:30:00,2.1166110564808926,0.18224233353442015
2,2019-01-29 00:30:00,2019-01-29 00:40:00,2.1268321076269396,0.16382267293911357
2,2019-01-29 00:40:00,2019-01-29 00:50:00,2.2661503946108366,0.099794627593041
2,2019-01-29 00:50:00,2019-01-29 01:00:00,2.9853500723791258,0.0
2,2019-01-29 01:00:00,2019-01-29 01:10:00,1.883473831116583,0.2551499237228365
2,2019-01-29 01:10:00,2019-01-29 01:20:00,1.8924216159400384,0.23040247923277257
2,2019-01-29 01:20:00,2019-01-29 01:30:00,2.1166110564808926,0.18224233353442015
2,2019-01-29 01:30:00,2019-01-29 01:40:00,2.1268321076269396,0.16382267293911357
2,2019-01-29 01:40:00,2019-01-29 01:50:00,2.7049159668893528,0.053881456473082526
2,2019-01-29 01:50:00,2019-01-29 02:00:00,2.393571826455551,0.04183390062138378
2,2019-01-29 02:00:00,2019-01-29 02:10:00,1.883473831116583,0.2551499237228365
2,2019-01-29 02:10:00,2019-01-29 02:20:00,1.8924216159400384,0.23040247923277257
2,2019-01-29 02:20:00,2019-01-29 02:30:00,2.1166110564808926,0.18224233353442015
2,2019-01-29 02:30:00,2019-01-29 02:40:00,2.1268321076269396,0.16382267293911357
2,2019-01-29 02:40:00,2019-01-29 02:50:00,2.2661503946108366,0.099794627593041
2,2019-01-29 02:50:00,2019-01-29 03:00:00,2.393571826455551,0.04183390062138378
2,2019-01-29 03:00:00,2019-01-29 03:10:00,1.883473831116583,0.2551499237228365
2,2019-01-29 03:10:00,2019-01-29 03:20:00,1.8924216159400384,0.23040247923277257
2,2019-01-29 03:20:00,2019-01-29 03:30:00,2.1166110564808926,0.18224233353442015
2,2019-01-29 03:30:00,2019-01-29 03:40:00,2.1268321076269396,0.16382267293911357
2,2019-01-29 03:40:00,2019-01-29 03:50:00,2.2661503946108366,0.099794627593041
2,2019-01-29 03:50:00,2019-01-29 04:00:00,2.393571826455551,0.04183390062138378
2,2019-01-29 04:00:00,2019-01-29 04:10:00,1.883473831116583,0.2551499237228365
2,2019-01-29 04:10:00,2019-01-29 04:20:00,1.8924216159400384,0.23040247923277257
